original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
3_394896,"No geral estou satisfeita com o cel, mas poderia ser menos complicado de mexer!

O que gostei: É bonito.

O que não gostei: Difícil de usar,  o manual não explica tuudo sobre o aparelho, para quem n conhece  fica se batendo um pouco, a tecla p digitar msgm é muuuito pequena .","no geral estou satisfeita com o cel, mas poderia ser menos complicado de mexer!

o que gostei: e bonito.

o que nao gostei: dificil de usar,  o manual nao explica tuudo sobre o aparelho, para quem n conhece  fica se batendo um pouco, a tecla p digitar msgm e muuuito pequena .","['no', 'geral', 'estou', 'satisfeita', 'com', 'cel', 'mas', 'poderia', 'ser', 'menos', 'complicado', 'de', 'mexer', 'que', 'gostei', 'bonito', 'que', 'nao', 'gostei', 'dificil', 'de', 'usar', 'manual', 'nao', 'explica', 'tuudo', 'sobre', 'aparelho', 'para', 'quem', 'conhece', 'fica', 'se', 'batendo', 'um', 'pouco', 'tecla', 'digitar', 'msgm', 'muuuito', 'pequena']",0.0,2,4,4
0_402553,Um dos melhores jogos do título need for speed,um dos melhores jogos do titulo need for speed,"['um', 'dos', 'melhores', 'jogos', 'do', 'titulo', 'need', 'for', 'speed']",1.0,5,2,2
0_452010,"É um cheiro inconfundível e incomparável, simplesmente amo o perfume!","e um cheiro inconfundivel e incomparavel, simplesmente amo o perfume!","['um', 'cheiro', 'inconfundivel', 'incomparavel', 'simplesmente', 'amo', 'perfume']",1.0,5,3,3
6_32545,eu recomendo este produto é otimo tenho um é muita qualidade!,eu recomendo este produto e otimo tenho um e muita qualidade!,"['eu', 'recomendo', 'este', 'produto', 'otimo', 'tenho', 'um', 'muita', 'qualidade']",1.0,4,5,5
minus_1_218299,"SABER SE TEM OU  NAO PONTO DIGITAL.MAMAMAMMAMAMAMAMAM

O que gostei: sim. MAMAMMAMAMAMAMAMAMMAMAM

O que não gostei: A MARCA, O TAMANHO .................","saber se tem ou  nao ponto digital.mamamammamamamamam

o que gostei: sim. mamammamamamamamammamam

o que nao gostei: a marca, o tamanho .................","['saber', 'se', 'tem', 'ou', 'nao', 'ponto', 'digital', 'mamamammamamamamam', 'que', 'gostei', 'sim', 'mamammamamamamamammamam', 'que', 'nao', 'gostei', 'marca', 'tamanho']",,3,-1,10
0_228476,"Conheci o produto pelo site que comprei. Mas como eu gosto de ver o produto nas mãos, senti sua fragância, fui até às lojas também para comparar preços, e percebi que o produto era perfeito para mim. Apesar de ter encontrado um preço melhor do que no site, mas eu iria comprar dois produtos que no final das contas sairia o preço melhor pela internet.

O que gostei: Excelente produto! Excelente fixação!

O que não gostei: A embalagem poderia ser maior, em relação ao preço.","conheci o produto pelo site que comprei. mas como eu gosto de ver o produto nas maos, senti sua fragancia, fui ate as lojas tambem para comparar precos, e percebi que o produto era perfeito para mim. apesar de ter encontrado um preco melhor do que no site, mas eu iria comprar dois produtos que no final das contas sairia o preco melhor pela internet.

o que gostei: excelente produto! excelente fixacao!

o que nao gostei: a embalagem poderia ser maior, em relacao ao preco.","['conheci', 'produto', 'pelo', 'site', 'que', 'comprei', 'mas', 'como', 'eu', 'gosto', 'de', 'ver', 'produto', 'nas', 'maos', 'senti', 'sua', 'fragancia', 'fui', 'ate', 'as', 'lojas', 'tambem', 'para', 'comparar', 'precos', 'percebi', 'que', 'produto', 'era', 'perfeito', 'para', 'mim', 'apesar', 'de', 'ter', 'encontrado', 'um', 'preco', 'melhor', 'do', 'que', 'no', 'site', 'mas', 'eu', 'iria', 'comprar', 'dois', 'produtos', 'que', 'no', 'final', 'das', 'contas', 'sairia', 'preco', 'melhor', 'pela', 'internet', 'que', 'gostei', 'excelente', 'produto', 'excelente', 'fixacao', 'que', 'nao', 'gostei', 'embalagem', 'poderia', 'ser', 'maior', 'em', 'relacao', 'ao', 'preco']",1.0,4,4,4
0_343829,"Bom, rapido, versatil, design bem feito, util e indispensavel.

O que gostei: O Celular é muito bom, as vantagens estão no android. A tela é muito rapida, de facil uso, com dois chips ainda é mais comodo, indico, bom, pratico e barato.

O que não gostei: O ponto fraco esta na bateria, não aguenta 2 dias inteiros com uso continuo.","bom, rapido, versatil, design bem feito, util e indispensavel.

o que gostei: o celular e muito bom, as vantagens estao no android. a tela e muito rapida, de facil uso, com dois chips ainda e mais comodo, indico, bom, pratico e barato.

o que nao gostei: o ponto fraco esta na bateria, nao aguenta 2 dias inteiros com uso continuo.","['bom', 'rapido', 'versatil', 'design', 'bem', 'feito', 'util', 'indispensavel', 'que', 'gostei', 'celular', 'muito', 'bom', 'as', 'vantagens', 'estao', 'no', 'android', 'tela', 'muito', 'rapida', 'de', 'facil', 'uso', 'com', 'dois', 'chips', 'ainda', 'mais', 'comodo', 'indico', 'bom', 'pratico', 'barato', 'que', 'nao', 'gostei', 'ponto', 'fraco', 'esta', 'na', 'bateria', 'nao', 'aguenta', 'dias', 'inteiros', 'com', 'uso', 'continuo']",1.0,4,8,8
2_363576,"chuveiro muito bom otima ducha recomendo otima qualidade

O que gostei:  muito bom ducha otima","chuveiro muito bom otima ducha recomendo otima qualidade

o que gostei:  muito bom ducha otima","['chuveiro', 'muito', 'bom', 'otima', 'ducha', 'recomendo', 'otima', 'qualidade', 'que', 'gostei', 'muito', 'bom', 'ducha', 'otima']",1.0,4,4,4
0_426717,se pega enternet sem asinatura sem pagar nada,se pega enternet sem asinatura sem pagar nada,"['se', 'pega', 'enternet', 'sem', 'asinatura', 'sem', 'pagar', 'nada']",1.0,5,9,9
5_202086,"Esse produto é excelente. Acredito que quem chegar a comprar de formar alguma irá se arrepender. Recomendo!


O que gostei: potência

O que não gostei: suspensão","esse produto e excelente. acredito que quem chegar a comprar de formar alguma ira se arrepender. recomendo!


o que gostei: potencia

o que nao gostei: suspensao","['esse', 'produto', 'excelente', 'acredito', 'que', 'quem', 'chegar', 'comprar', 'de', 'formar', 'alguma', 'ira', 'se', 'arrepender', 'recomendo', 'que', 'gostei', 'potencia', 'que', 'nao', 'gostei', 'suspensao']",,3,-1,8
0_437036,"O iPod nano, em todas as suas gerações, sempre foi um aparelho com bom funcionamento que apresentava um aspecto de produto ""básico"", principalmente se comparado com seus irmãos iPod touch. A Apple, porém, parece ter mudado isso com o lançamento do seu último modelo: desta vez, o nano não parece mais um aparelho simples, mas simplesmente uma versão do iPod touch para quem gosta de dispositivos bem portáteis.Design

A aparência da mais recente versão do iPod nano é muito bem trabalhada. Com cores metalizadas bem vibrantes e agradáveis e um formato que remete diretamente aos principais produtos da Apple, o player pode ser descrito como um iPhone 5 ultraportátil e colorido. Sua telinha de 2,5 polegadas se encaixa perfeitamente na harmonia do desenho, juntamente com o pequeno botão Home. Só à vista ele já se mostra um aparelho bem interessante.
O grande destaque do design, no entanto, é a leveza do modelo. Apesar de ser bem pequeno, é difícil imaginar que o mp3 player possa ser tão leve quanto ele é. Tanto que segurá-lo na mão pela primeira vez causa bastante surpresa. No bolso da calça, por exemplo, ele é totalmente imperceptível.A desvantagem do iPod, porém, é que ele é muito feminino. Não só pelo visual colorido e bonitinho, mas principalmente pelo seu tamanho. Ser compacto é bom, mas o aparelho é tão pequeno que em mãos grandes ele se torna totalmente desconfortável. Tentar usá-lo só com uma das mãos é um suplício, principalmente para os homens.
Além de ouvir Musicas
Muitobom","o ipod nano, em todas as suas geracoes, sempre foi um aparelho com bom funcionamento que apresentava um aspecto de produto ""basico"", principalmente se comparado com seus irmaos ipod touch. a apple, porem, parece ter mudado isso com o lancamento do seu ultimo modelo: desta vez, o nano nao parece mais um aparelho simples, mas simplesmente uma versao do ipod touch para quem gosta de dispositivos bem portateis.design

a aparencia da mais recente versao do ipod nano e muito bem trabalhada. com cores metalizadas bem vibrantes e agradaveis e um formato que remete diretamente aos principais produtos da apple, o player pode ser descrito como um iphone 5 ultraportatil e colorido. sua telinha de 2,5 polegadas se encaixa perfeitamente na harmonia do desenho, juntamente com o pequeno botao home. so a vista ele ja se mostra um aparelho bem interessante.
o grande destaque do design, no entanto, e a leveza do modelo. apesar de ser bem pequeno, e dificil imaginar que o mp3 player possa ser tao leve quanto ele e. tanto que segura-lo na mao pela primeira vez causa bastante surpresa. no bolso da calca, por exemplo, ele e totalmente imperceptivel.a desvantagem do ipod, porem, e que ele e muito feminino. nao so pelo visual colorido e bonitinho, mas principalmente pelo seu tamanho. ser compacto e bom, mas o aparelho e tao pequeno que em maos grandes ele se torna totalmente desconfortavel. tentar usa-lo so com uma das maos e um suplicio, principalmente para os homens.
alem de ouvir musicas
muitobom","['ipod', 'nano', 'em', 'todas', 'as', 'suas', 'geracoes', 'sempre', 'foi', 'um', 'aparelho', 'com', 'bom', 'funcionamento', 'que', 'apresentava', 'um', 'aspecto', 'de', 'produto', 'basico', 'principalmente', 'se', 'comparado', 'com', 'seus', 'irmaos', 'ipod', 'touch', 'apple', 'porem', 'parece', 'ter', 'mudado', 'isso', 'com', 'lancamento', 'do', 'seu', 'ultimo', 'modelo', 'desta', 'vez', 'nano', 'nao', 'parece', 'mais', 'um', 'aparelho', 'simples', 'mas', 'simplesmente', 'uma', 'versao', 'do', 'ipod', 'touch', 'para', 'quem', 'gosta', 'de', 'dispositivos', 'bem', 'portateis', 'design', 'aparencia', 'da', 'mais', 'recente', 'versao', 'do', 'ipod', 'nano', 'muito', 'bem', 'trabalhada', 'com', 'cores', 'metalizadas', 'bem', 'vibrantes', 'agradaveis', 'um', 'formato', 'que', 'remete', 'diretamente', 'aos', 'principais', 'produtos', 'da', 'apple', 'player', 'pode', 'ser', 'descrito', 'como', 'um', 'iphone', 'ultraportatil', 'colorido', 'sua', 'telinha', 'de', 'polegadas', 'se', 'encaixa', 'perfeitamente', 'na', 'harmonia', 'do', 'desenho', 'juntamente', 'com', 'pequeno', 'botao', 'home', 'so', 'vista', 'ele', 'ja', 'se', 'mostra', 'um', 'aparelho', 'bem', 'interessante', 'grande', 'destaque', 'do', 'design', 'no', 'entanto', 'leveza', 'do', 'modelo', 'apesar', 'de', 'ser', 'bem', 'pequeno', 'dificil', 'imaginar', 'que', 'mp3', 'player', 'possa', 'ser', 'tao', 'leve', 'quanto', 'ele', 'tanto', 'que', 'segura', 'lo', 'na', 'mao', 'pela', 'primeira', 'vez', 'causa', 'bastante', 'surpresa', 'no', 'bolso', 'da', 'calca', 'por', 'exemplo', 'ele', 'totalmente', 'imperceptivel', 'desvantagem', 'do', 'ipod', 'porem', 'que', 'ele', 'muito', 'feminino', 'nao', 'so', 'pelo', 'visual', 'colorido', 'bonitinho', 'mas', 'principalmente', 'pelo', 'seu', 'tamanho', 'ser', 'compacto', 'bom', 'mas', 'aparelho', 'tao', 'pequeno', 'que', 'em', 'maos', 'grandes', 'ele', 'se', 'torna', 'totalmente', 'desconfortavel', 'tentar', 'usa', 'lo', 'so', 'com', 'uma', 'das', 'maos', 'um', 'suplicio', 'principalmente', 'para', 'os', 'homens', 'alem', 'de', 'ouvir', 'musicas', 'muitobom']",1.0,4,1,1
0_142740,"JOGO super legal adorei ter comprado !!!
MAis ou menos educativo eh acaba muito rapido

O que gostei: Ese jogo eh super legal !!!!

O que não gostei: Acaba muito rapido =S","jogo super legal adorei ter comprado !!!
mais ou menos educativo eh acaba muito rapido

o que gostei: ese jogo eh super legal !!!!

o que nao gostei: acaba muito rapido =s","['jogo', 'super', 'legal', 'adorei', 'ter', 'comprado', 'mais', 'ou', 'menos', 'educativo', 'eh', 'acaba', 'muito', 'rapido', 'que', 'gostei', 'ese', 'jogo', 'eh', 'super', 'legal', 'que', 'nao', 'gostei', 'acaba', 'muito', 'rapido']",,3,-1,4
5_27912,"so falta escolher em qual loja vou comprar esse aparelho!

O que gostei: Um dos melhores celulares que já vi!

O que não gostei: Nenhum","so falta escolher em qual loja vou comprar esse aparelho!

o que gostei: um dos melhores celulares que ja vi!

o que nao gostei: nenhum","['so', 'falta', 'escolher', 'em', 'qual', 'loja', 'vou', 'comprar', 'esse', 'aparelho', 'que', 'gostei', 'um', 'dos', 'melhores', 'celulares', 'que', 'ja', 'vi', 'que', 'nao', 'gostei', 'nenhum']",,3,-1,3
3_134653,"Em relação aos outros produtos, o desempenho é melhor. Tem 3 velocidades e duas lâmpadas. Atende bem a minha necessidade e até o momento não apresentou nenhum tipo de defeito.

O que gostei: Belo design, boa durabilidade e atende bem a minha necessidade.

O que não gostei: As vezes faz um pouco de barulho.","em relacao aos outros produtos, o desempenho e melhor. tem 3 velocidades e duas lampadas. atende bem a minha necessidade e ate o momento nao apresentou nenhum tipo de defeito.

o que gostei: belo design, boa durabilidade e atende bem a minha necessidade.

o que nao gostei: as vezes faz um pouco de barulho.","['em', 'relacao', 'aos', 'outros', 'produtos', 'desempenho', 'melhor', 'tem', 'velocidades', 'duas', 'lampadas', 'atende', 'bem', 'minha', 'necessidade', 'ate', 'momento', 'nao', 'apresentou', 'nenhum', 'tipo', 'de', 'defeito', 'que', 'gostei', 'belo', 'design', 'boa', 'durabilidade', 'atende', 'bem', 'minha', 'necessidade', 'que', 'nao', 'gostei', 'as', 'vezes', 'faz', 'um', 'pouco', 'de', 'barulho']",1.0,4,8,8
0_55923,"estava decidido a comprar um produto com as características deste. Quando encontrei não tive dúvidas. E estou usando desde que comprei e não tenho reclamação alguma. Estou totalmente satisfeito, até mesmo mais do que esperava.

O que gostei: Diversos tipos de configuração a apenas um clique;
configurações automáticas, basta plugar;
qualidade Full HD;
pronto para tv digital;
para selecionar o modo de visualização, basta clicar em um botão e não ficar apertando várias vezes até chegar onde quer;
Conexão tv, pc, hdmi;
dentre outras.

O que não gostei: até agora nenhum contra","estava decidido a comprar um produto com as caracteristicas deste. quando encontrei nao tive duvidas. e estou usando desde que comprei e nao tenho reclamacao alguma. estou totalmente satisfeito, ate mesmo mais do que esperava.

o que gostei: diversos tipos de configuracao a apenas um clique;
configuracoes automaticas, basta plugar;
qualidade full hd;
pronto para tv digital;
para selecionar o modo de visualizacao, basta clicar em um botao e nao ficar apertando varias vezes ate chegar onde quer;
conexao tv, pc, hdmi;
dentre outras.

o que nao gostei: ate agora nenhum contra","['estava', 'decidido', 'comprar', 'um', 'produto', 'com', 'as', 'caracteristicas', 'deste', 'quando', 'encontrei', 'nao', 'tive', 'duvidas', 'estou', 'usando', 'desde', 'que', 'comprei', 'nao', 'tenho', 'reclamacao', 'alguma', 'estou', 'totalmente', 'satisfeito', 'ate', 'mesmo', 'mais', 'do', 'que', 'esperava', 'que', 'gostei', 'diversos', 'tipos', 'de', 'configuracao', 'apenas', 'um', 'clique', 'configuracoes', 'automaticas', 'basta', 'plugar', 'qualidade', 'full', 'hd', 'pronto', 'para', 'tv', 'digital', 'para', 'selecionar', 'modo', 'de', 'visualizacao', 'basta', 'clicar', 'em', 'um', 'botao', 'nao', 'ficar', 'apertando', 'varias', 'vezes', 'ate', 'chegar', 'onde', 'quer', 'conexao', 'tv', 'pc', 'hdmi', 'dentre', 'outras', 'que', 'nao', 'gostei', 'ate', 'agora', 'nenhum', 'contra']",1.0,4,5,5
1_141483,"o produto é maravilhos porém não me satisfez totalmente

O que gostei: a camera é muitoo boa e a imagem perfeita

O que não gostei: a camera não possui a opção de cor (sepia, preto e branco, negativo) e o botão para tirar a foto as vezes não funciona no momento","o produto e maravilhos porem nao me satisfez totalmente

o que gostei: a camera e muitoo boa e a imagem perfeita

o que nao gostei: a camera nao possui a opcao de cor (sepia, preto e branco, negativo) e o botao para tirar a foto as vezes nao funciona no momento","['produto', 'maravilhos', 'porem', 'nao', 'me', 'satisfez', 'totalmente', 'que', 'gostei', 'camera', 'muitoo', 'boa', 'imagem', 'perfeita', 'que', 'nao', 'gostei', 'camera', 'nao', 'possui', 'opcao', 'de', 'cor', 'sepia', 'preto', 'branco', 'negativo', 'botao', 'para', 'tirar', 'foto', 'as', 'vezes', 'nao', 'funciona', 'no', 'momento']",1.0,4,6,6
0_374572,"A máquina é boa para toda hora e todo lugar.

O que gostei: Design bonito e zoom avançado e resolução melhor

O que não gostei: Não tem variadas cores.","a maquina e boa para toda hora e todo lugar.

o que gostei: design bonito e zoom avancado e resolucao melhor

o que nao gostei: nao tem variadas cores.","['maquina', 'boa', 'para', 'toda', 'hora', 'todo', 'lugar', 'que', 'gostei', 'design', 'bonito', 'zoom', 'avancado', 'resolucao', 'melhor', 'que', 'nao', 'gostei', 'nao', 'tem', 'variadas', 'cores']",1.0,4,5,5
2_466676,"Uma tv que tem tecnologia de ponta, com design futurista com ótimo custo beneficio, som e imagem impecável, que você pode colocá-la no quarto, na sala ou em qualquer lugar que ficará muito chique! E diga-se de passagem, a samsung está arrebentando hem? Eu recomendo.","uma tv que tem tecnologia de ponta, com design futurista com otimo custo beneficio, som e imagem impecavel, que voce pode coloca-la no quarto, na sala ou em qualquer lugar que ficara muito chique! e diga-se de passagem, a samsung esta arrebentando hem? eu recomendo.","['uma', 'tv', 'que', 'tem', 'tecnologia', 'de', 'ponta', 'com', 'design', 'futurista', 'com', 'otimo', 'custo', 'beneficio', 'som', 'imagem', 'impecavel', 'que', 'voce', 'pode', 'coloca', 'la', 'no', 'quarto', 'na', 'sala', 'ou', 'em', 'qualquer', 'lugar', 'que', 'ficara', 'muito', 'chique', 'diga', 'se', 'de', 'passagem', 'samsung', 'esta', 'arrebentando', 'hem', 'eu', 'recomendo']",1.0,5,9,9
0_31462,"comprei ja é o segundo que possuo e recomendo totalmente esse produto,apesar do preço ainda ser elevado se comparado a games mais poderosos,ele te diverte em qualquer ocasião e possui muitos jogos disponíveis para todos os gostos.

O que gostei: portabilidade e diversão em qualquer lugar.

O que não gostei: compre uma pelicila protetora de tela se não quiser ter riscos na mesma.","comprei ja e o segundo que possuo e recomendo totalmente esse produto,apesar do preco ainda ser elevado se comparado a games mais poderosos,ele te diverte em qualquer ocasiao e possui muitos jogos disponiveis para todos os gostos.

o que gostei: portabilidade e diversao em qualquer lugar.

o que nao gostei: compre uma pelicila protetora de tela se nao quiser ter riscos na mesma.","['comprei', 'ja', 'segundo', 'que', 'possuo', 'recomendo', 'totalmente', 'esse', 'produto', 'apesar', 'do', 'preco', 'ainda', 'ser', 'elevado', 'se', 'comparado', 'games', 'mais', 'poderosos', 'ele', 'te', 'diverte', 'em', 'qualquer', 'ocasiao', 'possui', 'muitos', 'jogos', 'disponiveis', 'para', 'todos', 'os', 'gostos', 'que', 'gostei', 'portabilidade', 'diversao', 'em', 'qualquer', 'lugar', 'que', 'nao', 'gostei', 'compre', 'uma', 'pelicila', 'protetora', 'de', 'tela', 'se', 'nao', 'quiser', 'ter', 'riscos', 'na', 'mesma']",1.0,4,7,7
0_433382,"Esta TV é uma excelente compra para quem ama assistir filmes. Seu aproveitamento é maior em uma sala ampla e em canais HD.  Em alguns canais que não são em HD a imagem fica a desejar.Quanto a durabilidade não posso opinar, pois possuo a TV por pouco tempo.","esta tv e uma excelente compra para quem ama assistir filmes. seu aproveitamento e maior em uma sala ampla e em canais hd.  em alguns canais que nao sao em hd a imagem fica a desejar.quanto a durabilidade nao posso opinar, pois possuo a tv por pouco tempo.","['esta', 'tv', 'uma', 'excelente', 'compra', 'para', 'quem', 'ama', 'assistir', 'filmes', 'seu', 'aproveitamento', 'maior', 'em', 'uma', 'sala', 'ampla', 'em', 'canais', 'hd', 'em', 'alguns', 'canais', 'que', 'nao', 'sao', 'em', 'hd', 'imagem', 'fica', 'desejar', 'quanto', 'durabilidade', 'nao', 'posso', 'opinar', 'pois', 'possuo', 'tv', 'por', 'pouco', 'tempo']",1.0,4,8,8
0_277029,"até a presente tudo ok

O que gostei: Ainda não tenho

O que não gostei: ainda não tenho","ate a presente tudo ok

o que gostei: ainda nao tenho

o que nao gostei: ainda nao tenho","['ate', 'presente', 'tudo', 'ok', 'que', 'gostei', 'ainda', 'nao', 'tenho', 'que', 'nao', 'gostei', 'ainda', 'nao', 'tenho']",1.0,4,9,9
3_113587,"OTIMA, EXCELENTE, OTIMA RESPOSTA E UM BELO CUSTO BENEFICIO

O que gostei: imagem otima resolução, audio exelente,facil de operar, otimo design,
e outra a  HBUSTER tem um otimo pos venda, qualquer problema e só chamar a assistencia autorizada que vão na sua casa,e não tem nenhum custo e um otimo atendimento. Fiquei muito surpreso.
E OTIMA MESMO!","otima, excelente, otima resposta e um belo custo beneficio

o que gostei: imagem otima resolucao, audio exelente,facil de operar, otimo design,
e outra a  hbuster tem um otimo pos venda, qualquer problema e so chamar a assistencia autorizada que vao na sua casa,e nao tem nenhum custo e um otimo atendimento. fiquei muito surpreso.
e otima mesmo!","['otima', 'excelente', 'otima', 'resposta', 'um', 'belo', 'custo', 'beneficio', 'que', 'gostei', 'imagem', 'otima', 'resolucao', 'audio', 'exelente', 'facil', 'de', 'operar', 'otimo', 'design', 'outra', 'hbuster', 'tem', 'um', 'otimo', 'pos', 'venda', 'qualquer', 'problema', 'so', 'chamar', 'assistencia', 'autorizada', 'que', 'vao', 'na', 'sua', 'casa', 'nao', 'tem', 'nenhum', 'custo', 'um', 'otimo', 'atendimento', 'fiquei', 'muito', 'surpreso', 'otima', 'mesmo']",1.0,5,1,1
0_426993,Realmente ele resfria o ambiente muito rápido.,realmente ele resfria o ambiente muito rapido.,"['realmente', 'ele', 'resfria', 'ambiente', 'muito', 'rapido']",1.0,5,3,3
1_342233,"Recomendo este produto para amantes do 3D ou mesmo para uma bela imagem de plasma full hd, em conexões HDMI com acessórios de última geração ou canais de tv hd (que ficam ótimos). O televisor têm um grande potencial para ambientes escuros, apenas não se esquecendo do alto consumo de energia. Há necessidade de se saber configurar o aparelho para cada situação, para se usufruir ao máximo da qualidade da imagem, que é o forte do televisor e seu grande diferencial.

O que gostei: ótima imagem full hd e 3d

O que não gostei: consumo de energia elevado, navegador para internet bem limitado e lento.","recomendo este produto para amantes do 3d ou mesmo para uma bela imagem de plasma full hd, em conexoes hdmi com acessorios de ultima geracao ou canais de tv hd (que ficam otimos). o televisor tem um grande potencial para ambientes escuros, apenas nao se esquecendo do alto consumo de energia. ha necessidade de se saber configurar o aparelho para cada situacao, para se usufruir ao maximo da qualidade da imagem, que e o forte do televisor e seu grande diferencial.

o que gostei: otima imagem full hd e 3d

o que nao gostei: consumo de energia elevado, navegador para internet bem limitado e lento.","['recomendo', 'este', 'produto', 'para', 'amantes', 'do', '3d', 'ou', 'mesmo', 'para', 'uma', 'bela', 'imagem', 'de', 'plasma', 'full', 'hd', 'em', 'conexoes', 'hdmi', 'com', 'acessorios', 'de', 'ultima', 'geracao', 'ou', 'canais', 'de', 'tv', 'hd', 'que', 'ficam', 'otimos', 'televisor', 'tem', 'um', 'grande', 'potencial', 'para', 'ambientes', 'escuros', 'apenas', 'nao', 'se', 'esquecendo', 'do', 'alto', 'consumo', 'de', 'energia', 'ha', 'necessidade', 'de', 'se', 'saber', 'configurar', 'aparelho', 'para', 'cada', 'situacao', 'para', 'se', 'usufruir', 'ao', 'maximo', 'da', 'qualidade', 'da', 'imagem', 'que', 'forte', 'do', 'televisor', 'seu', 'grande', 'diferencial', 'que', 'gostei', 'otima', 'imagem', 'full', 'hd', '3d', 'que', 'nao', 'gostei', 'consumo', 'de', 'energia', 'elevado', 'navegador', 'para', 'internet', 'bem', 'limitado', 'lento']",,3,-1,6
0_217582,"o produto Naruto ultimate ninja 3 um produto muito bom.

O que gostei: naruto sasuke sakura

O que não gostei: itachi orochimaru itachi","o produto naruto ultimate ninja 3 um produto muito bom.

o que gostei: naruto sasuke sakura

o que nao gostei: itachi orochimaru itachi","['produto', 'naruto', 'ultimate', 'ninja', 'um', 'produto', 'muito', 'bom', 'que', 'gostei', 'naruto', 'sasuke', 'sakura', 'que', 'nao', 'gostei', 'itachi', 'orochimaru', 'itachi']",1.0,5,6,6
0_23010,"É a confirmação do ditado que diz que as aparências enganam. A base das facas é feita de plástico que não resiste nem mesmo ao uso limitado pela baixa capacidade de trituração. Já troquei duas vezes essa pequena peça que custa R$85,00!

O que gostei: O design foi que me chamou a atenção quando o adquiri.

O que não gostei: Sua performance fica abaixo da crítica. A capacidade de triturar é pífia. Até suco de morangos fica cheio de pedaços de fruta.","e a confirmacao do ditado que diz que as aparencias enganam. a base das facas e feita de plastico que nao resiste nem mesmo ao uso limitado pela baixa capacidade de trituracao. ja troquei duas vezes essa pequena peca que custa r$85,00!

o que gostei: o design foi que me chamou a atencao quando o adquiri.

o que nao gostei: sua performance fica abaixo da critica. a capacidade de triturar e pifia. ate suco de morangos fica cheio de pedacos de fruta.","['confirmacao', 'do', 'ditado', 'que', 'diz', 'que', 'as', 'aparencias', 'enganam', 'base', 'das', 'facas', 'feita', 'de', 'plastico', 'que', 'nao', 'resiste', 'nem', 'mesmo', 'ao', 'uso', 'limitado', 'pela', 'baixa', 'capacidade', 'de', 'trituracao', 'ja', 'troquei', 'duas', 'vezes', 'essa', 'pequena', 'peca', 'que', 'custa', '85', '00', 'que', 'gostei', 'design', 'foi', 'que', 'me', 'chamou', 'atencao', 'quando', 'adquiri', 'que', 'nao', 'gostei', 'sua', 'performance', 'fica', 'abaixo', 'da', 'critica', 'capacidade', 'de', 'triturar', 'pifia', 'ate', 'suco', 'de', 'morangos', 'fica', 'cheio', 'de', 'pedacos', 'de', 'fruta']",0.0,1,6,6
0_284643,"O produto é bom, mas só compre se voce for bem alto, bem forte e nunca tente abrir-lo com uma das mãos ocupadas.

O que gostei: Desing bom, capacidade de armazenamento excelente.

O que não gostei: O produto fica estalando o tempo todo, as gavetas deslizam bem até demais (é preciso ter cuidado para não sair na sua mão) e não tem trava para evitar a queda. Mas para mim o pior é a altura do puxador: como não é frost free a porta precisa ser puxada com força, porem o puxador é alto demais (e eu nem sou tão baixa assim!) e algumas vezes ele chega a dar a impressão de que vai virar em cima de mim.","o produto e bom, mas so compre se voce for bem alto, bem forte e nunca tente abrir-lo com uma das maos ocupadas.

o que gostei: desing bom, capacidade de armazenamento excelente.

o que nao gostei: o produto fica estalando o tempo todo, as gavetas deslizam bem ate demais (e preciso ter cuidado para nao sair na sua mao) e nao tem trava para evitar a queda. mas para mim o pior e a altura do puxador: como nao e frost free a porta precisa ser puxada com forca, porem o puxador e alto demais (e eu nem sou tao baixa assim!) e algumas vezes ele chega a dar a impressao de que vai virar em cima de mim.","['produto', 'bom', 'mas', 'so', 'compre', 'se', 'voce', 'for', 'bem', 'alto', 'bem', 'forte', 'nunca', 'tente', 'abrir', 'lo', 'com', 'uma', 'das', 'maos', 'ocupadas', 'que', 'gostei', 'desing', 'bom', 'capacidade', 'de', 'armazenamento', 'excelente', 'que', 'nao', 'gostei', 'produto', 'fica', 'estalando', 'tempo', 'todo', 'as', 'gavetas', 'deslizam', 'bem', 'ate', 'demais', 'preciso', 'ter', 'cuidado', 'para', 'nao', 'sair', 'na', 'sua', 'mao', 'nao', 'tem', 'trava', 'para', 'evitar', 'queda', 'mas', 'para', 'mim', 'pior', 'altura', 'do', 'puxador', 'como', 'nao', 'frost', 'free', 'porta', 'precisa', 'ser', 'puxada', 'com', 'forca', 'porem', 'puxador', 'alto', 'demais', 'eu', 'nem', 'sou', 'tao', 'baixa', 'assim', 'algumas', 'vezes', 'ele', 'chega', 'dar', 'impressao', 'de', 'que', 'vai', 'virar', 'em', 'cima', 'de', 'mim']",,3,-1,9
